case_id,matrix_id,rq_use,prototype_id,backbone_variant,density_level,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A211,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A212,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A213,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A214,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A215,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A216,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A217,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A218,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A219,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A220,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A221,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A222,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A223,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A224,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A225,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A226,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A227,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A228,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A229,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A230,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A231,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A232,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A233,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A234,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A235,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A236,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A237,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A238,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A239,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A240,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A241,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A242,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A243,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A244,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A245,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A246,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A247,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A248,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A249,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A250,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A251,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A252,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A253,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A254,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A255,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A256,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A257,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A258,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A259,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A260,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A261,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A262,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A263,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A264,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,expanded,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A265,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A266,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A267,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,compact,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A268,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A269,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A270,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_2_3,swept,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A271,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A272,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A273,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A274,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A275,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A276,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A277,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A278,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A279,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A280,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A281,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A282,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A283,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A284,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A285,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A286,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A287,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A288,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A289,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A290,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A291,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A292,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A293,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A294,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A295,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A296,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A297,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A298,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A299,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A300,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A301,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A302,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A303,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A304,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A305,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A306,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A307,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A308,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A309,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A310,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A311,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A312,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A313,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A314,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A315,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
